sample,dry_input,golden_fp32_output
3459,-0.024955295,0.00604920834
3460,0.0350086838,0.0593834966
3461,0.143008709,0.0126188695
3462,0.282965451,0.0798553377
3463,0.404159725,0.0999702662
3464,0.107987031,0.138610899
3465,0.248302922,0.111857593
3466,0.234390408,0.133521393
3467,0.300584793,0.123411268
3468,0.30824098,0.13388437
3469,0.284103334,0.132613972
3470,0.144763798,0.141288146
3471,0.270437419,0.122859761
3472,0.305739015,0.143531919
3473,0.14699924,0.143643036
3474,0.374593198,0.126453981
3475,0.128699034,0.158927411
3476,0.0616139844,0.123373657
3477,0.125308752,0.105689779
3478,0.038945809,0.163963184
3479,-0.104085743,0.110425591
3480,-0.00261567882,-0.0795347914
3481,0.126938701,-0.0267453678
3482,0.135548472,-0.0267784894
3483,-0.152374998,-0.00115539879
3484,-0.0344725326,-0.0735927224
3485,-0.138937414,-0.0342642218
3486,-0.148388028,-0.102637686
3487,-0.071601212,-0.0866220593
3488,-0.131299198,-0.105794743
3489,-0.215537831,-0.122199386
3490,-0.334355891,-0.12372338
3491,-0.360259295,-0.134030819
3492,-0.256401807,-0.138456345
3493,-0.215499893,-0.130789623
3494,-0.191164255,-0.131712079
3495,-0.152772933,-0.135675043
3496,-0.118547834,-0.137995958
3497,-0.438646019,-0.139259487
3498,-0.0864326581,-0.133862942
3499,-0.256935149,-0.120159082
3500,-0.0135931373,-0.134251237
3501,-0.0620064251,-0.113592759
3502,-0.00164877623,-0.108851388
3503,-0.0867241174,-0.100876078
3504,0.0282651335,-0.142318696
3505,-0.154089704,-0.109042637
3506,0.174229428,-0.16680494
3507,0.0625869781,0.00305868685
3508,-0.133908033,0.0279669464
3509,0.25833872,-0.0919935703
3510,0.34445405,0.242120117
3511,0.11072538,0.0882371962
3512,0.337777346,0.0928310454
3513,0.155994326,0.105185241
3514,0.0148293823,0.115672693
3515,0.21207197,0.0976224989
3516,0.282613635,0.147505164
3517,0.261216342,0.0747752339
3518,0.251841247,0.0867715627
3519,0.26061216,0.0962914377
3520,0.238161922,0.119167328
3521,0.176734507,0.127407238
3522,0.116638556,0.133439779
3523,0.125610277,0.105424732
3524,0.089832738,0.136193708
3525,0.0653785914,0.104623884
3526,-0.045590587,0.0463531464
3527,-0.0216278918,-0.0214987956
3528,0.00822261907,-0.0555031151
3529,-0.00168965384,-0.0612442903
3530,-0.0711076558,-0.10849151
3531,-0.114036851,-0.104559064
3532,-0.071555011,-0.117751382
3533,-0.0707434863,-0.13365674
3534,-0.108768702,-0.142157704
3535,-0.373329222,-0.13858594
3536,-0.262046844,-0.138258576
3537,-0.160404414,-0.144535139
3538,-0.189941719,-0.141267508
3539,-0.179880172,-0.142280847
3540,-0.218564853,-0.140898436
3541,-0.333214909,-0.138762951
3542,-0.119224995,-0.135916799
3543,-0.366928756,-0.125595182
3544,-0.117930569,-0.143097848
3545,-0.199975848,-0.129580587
3546,-0.324042112,-0.146404713
3547,-0.191806242,-0.131952032
3548,-0.00462482125,-0.136922121
3549,-0.15451102,-0.107164666
3550,-0.185764998,-0.142157853
3551,-0.0615105778,-0.123479955
3552,-0.0818074942,-0.135220855
3553,-0.0924284607,-0.138814539
3554,0.108458534,-0.134629637
3555,0.175488085,-0.0528004542
3556,0.0698268563,0.000277400017
3557,0.20455265,0.0293238908
3558,0.138073981,0.0800411105
3559,0.18836692,0.0886674225
3560,0.228846595,0.115675345
3561,0.380298227,0.112348378
3562,0.292237341,0.132575467
3563,0.147949904,0.136972427
3564,0.301582932,0.120149255
3565,0.2257424,0.147239029
3566,0.194845408,0.129749119
3567,0.146993726,0.141236439
3568,0.213880315,0.140042126
3569,0.192325085,0.136609212
3570,0.136558458,0.13575992
3571,0.0130756199,0.145606995
3572,-0.0457172245,0.0278551728
3573,0.108469307,-0.0267702006
3574,0.0825252384,0.0334263369
3575,0.250944406,0.00262738019
3576,-0.0178663023,0.0722825229
3577,0.0695108622,-0.03011325
3578,0.0548156202,0.0463032499
3579,-0.101777531,-0.0277908966
3580,-0.117319897,-0.0978232175
3581,-0.195174724,-0.0962462798
3582,0.000739231706,-0.115942486
3583,-0.349181533,-0.108196646
3584,-0.220470965,-0.131078988
3585,-0.0925575793,-0.122186624
3586,-0.252249449,-0.127703354
3587,-0.304954976,-0.138626143
3588,-0.226711735,-0.132687867
3589,-0.195162416,-0.138528839
3590,-0.184737146,-0.139497161
3591,-0.202805549,-0.136036038
3592,-0.141497225,-0.133863568
3593,-0.103768222,-0.133277074
3594,-0.287464976,-0.137872845
3595,-0.19007954,-0.13243787
3596,-0.0380308703,-0.127767831
3597,-0.0468088537,-0.113948181
3598,-0.041244749,-0.130246624
3599,0.0346163437,-0.130244464
3600,0.0952153727,-0.110198103
3601,-0.053173162,0.0118247718
3602,-0.0579896867,-0.16142419
3603,-0.0196972936,-0.074639529
3604,0.310867429,-0.101330131
3605,0.0467470959,0.00783807039
3606,0.153317988,-0.00922715664
3607,0.179790497,0.0859963894
3608,0.319612384,0.0957082957
3609,0.0571377724,0.128189906
3610,0.23755464,0.0945615768
3611,0.369300067,0.158569425
3612,0.361489981,0.136330679
3613,0.288792431,0.148028344
3614,0.215387538,0.132493824
3615,0.406738222,0.129681021
3616,0.0493116379,0.157389596
3617,0.296436846,0.0748336613
3618,0.22759448,0.228736192
3619,0.211294025,0.109115198
3620,0.151580885,0.128568083
3621,0.116188869,0.130964726
3622,0.157783568,0.118681669
3623,-0.0826729387,0.137244552
3624,-0.124655202,-0.0855803937
3625,-0.0163862221,-0.0259701833
3626,-0.0594896823,-0.0720386058
3627,-0.0793048367,-0.0985190198
3628,0.0340432972,-0.0963058025
3629,-0.210121289,-0.104225174
3630,-0.101644814,-0.125999466
3631,-0.159893557,-0.1117706
3632,0.0201498866,-0.144527063
3633,-0.371188521,-0.131297067
3634,-0.296082169,-0.148055911
3635,-0.293540239,-0.135691255
3636,-0.117939711,-0.151503742
3637,-0.329853088,-0.12822625
3638,-0.0756871551,-0.141946673
3639,-0.0711590499,-0.131094202
3640,-0.129945084,-0.140881881
3641,-0.154600725,-0.136822268
3642,-0.332394511,-0.135836199
3643,-0.133975402,-0.137582779
3644,-0.268067181,-0.125709489
3645,-0.131933495,-0.150702089
3646,-0.0443946868,-0.129600137
3647,-0.0635186881,-0.127853647
3648,0.0950805619,-0.132029444
3649,0.0197139308,-0.0897272974
3650,-0.0901534557,-0.0317064226
3651,-0.0103348717,-0.091958344
3652,-0.00239084661,-0.112491481
3653,0.120547317,-0.0407545045
3654,0.301535189,0.0116607398
3655,0.24891293,0.0715402961
3656,0.250457287,0.0869289041
3657,0.102431729,0.117205739
3658,0.478397846,0.0829978883
3659,0.245034903,0.153451309
3660,0.491691262,0.117205754
3661,0.161119074,0.148022741
3662,0.184696808,0.119307145
3663,0.490936041,0.133328736
3664,0.109006949,0.172000021
3665,0.240208909,0.116064414
3666,0.142956167,0.146829322
3667,0.0708491206,0.129786879
3668,0.341107965,0.147881672
3669,-0.00474224985,0.155638963
3670,0.154448271,0.0914890021
3671,0.1430628,0.134030834
3672,-0.101180151,0.132872537
3673,-0.222354069,-0.149609491
3674,-0.24276875,-0.0457719192
3675,-0.175629199,-0.0959757343
3676,-0.10273353,-0.116793327
3677,-0.118646145,-0.119876266
3678,-0.195681348,-0.131694883
3679,-0.208868995,-0.12861231
3680,-0.119101606,-0.128316551
3681,-0.154154569,-0.144908518
3682,-0.203606024,-0.145429924
3683,-0.309557945,-0.139582217
3684,-0.172242731,-0.138321266
3685,-0.229740247,-0.138881683
3686,-0.316264987,-0.144998163
3687,-0.288659453,-0.135261178
3688,-0.0936415717,-0.141216516
3689,-0.0138001293,-0.119799554
3690,-0.229749367,-0.124047607
3691,-0.359997183,-0.140022427
3692,-0.0662536249,-0.127736926
3693,-0.185997143,-0.124757156
3694,0.00854505599,-0.138733745
3695,-0.0702272803,-0.123715006
3696,0.222959861,-0.12592718
3697,0.0438559949,0.0248492062
3698,0.154989839,0.0248838067
3699,-0.0258345157,0.0820442289
3700,-0.156929135,-0.0873777866
3701,0.165723473,-0.0573972426
3702,0.202973008,0.00654055178
3703,0.270368308,-0.0363142416
3704,0.161125198,0.0264654011
3705,0.101786017,0.0384897888
3706,0.0814319104,0.0877553821
3707,0.30317533,0.158328891
3708,0.321029097,0.0984670073
3709,0.160285383,0.0954005122
3710,0.188677996,0.0897075534
3711,0.158151329,0.132092997
3712,0.0269855857,0.125977829
3713,0.218249887,0.0634966344
3714,0.261378288,0.220970631
3715,0.129855394,0.0965606421
3716,-0.0172472447,0.100153998
3717,0.0758386701,0.0565544963
3718,0.201147035,-0.0256988816
3719,0.245622173,-0.0304596871
3720,0.0269097146,0.0301780626
3721,-0.111525647,0.0123498216
3722,-0.263262302,-0.0482346267
3723,-0.250264466,-0.0741869658
3724,-0.133888751,-0.0920475647
3725,-0.129613817,-0.107822858
3726,-0.151112705,-0.113709129
3727,-0.224636078,-0.122156814
3728,-0.370828569,-0.132119149
3729,-0.388615489,-0.132976055
3730,-0.226749018,-0.135207802
3731,-0.330318004,-0.120745294
3732,-0.119516447,-0.145590648
3733,-0.393752515,-0.117843159
3734,-0.0727716535,-0.120970309
3735,-0.297619492,-0.128788725
3736,-0.194187447,-0.130984753
3737,-0.176022142,-0.122389056
3738,-0.211177453,-0.138590828
3739,-0.353538632,-0.132839844
3740,-0.173239544,-0.127088964
3741,0.0565751716,-0.125021964
3742,-0.192784101,-0.078861326
3743,-0.216842473,-0.125800461
3744,-0.0218873508,-0.108182661
3745,-0.0086071603,-0.114087075
3746,-0.0645794272,-0.0532678366
3747,0.020413585,-0.10455963
3748,0.0768920928,-0.101098567
3749,0.110902905,0.019500725
3750,0.19305408,0.0513460338
3751,0.269004643,0.0802596509
3752,0.255213827,0.0986665338
3753,0.265144765,0.109985262
3754,0.409495771,0.115887493
3755,0.357391536,0.128429621
3756,-0.0412840247,0.151162028
3757,0.211545035,-0.0249688178
3758,0.0838264227,0.117722794
3759,0.162056237,0.0191526487
3760,0.293613732,0.0579001307
3761,0.178219721,0.0921441615
3762,0.133937761,0.0976570547
3763,0.283887506,0.119136289
3764,-0.0253777951,0.140670642
3765,0.0862894207,-0.0392368734
3766,0.119580649,0.0552878678
3767,0.0350450166,0.000963978469
3768,-0.116327524,0.0156114846
3769,-0.034888301,-0.0113189071
3770,0.016046457,-0.0568473488
3771,-0.059945859,-0.038608674
3772,-0.0932308584,-0.111648515
3773,-0.121445552,-0.109620541
3774,-0.163257524,-0.129438818
3775,-0.322464406,-0.134967253
3776,-0.247416571,-0.134958729
3777,-0.187886104,-0.140663758
3778,-0.552932382,-0.1303083
3779,-0.17214343,-0.140846074
3780,-0.216257557,-0.131883949
3781,-0.356279194,-0.139056668
3782,-0.316116452,-0.132540286
3783,-0.251354009,-0.135929763
3784,-0.175162852,-0.137075663
3785,-0.235740989,-0.127934724
3786,-0.0600763783,-0.140061647
3787,-0.110877797,-0.122234479
3788,-0.20365715,-0.138134718
3789,-0.142789051,-0.127774194
3790,-0.0419467986,-0.134403527
3791,0.0402058586,-0.103586979
3792,0.0680015534,-0.0321197659
3793,0.0228721704,0.0157728642
3794,0.0796542689,0.0443303436
3795,0.0931607559,0.10015738
3796,0.207199007,0.0788352638
3797,0.0535659045,0.122083545
3798,0.237060964,0.0894744694
3799,0.0130980164,0.149986953
3800,0.261609644,0.0855265707
3801,0.256591171,0.15279974
3802,0.241444036,0.128203452
3803,0.0346002877,0.145605758
3804,0.406672418,0.062661767
3805,0.337702334,0.153532445
3806,0.244026288,0.150841817
3807,0.276840597,0.1332753
3808,0.12256813,0.13812913
3809,0.249565646,0.11569646
3810,0.332785428,0.145922005
3811,0.0343817994,0.153775126
3812,0.394275755,0.108811244
3813,0.0519779585,0.170649037
3814,0.14744556,0.0954730362
3815,-0.0499795303,0.129383504
3816,0.0390405618,0.00663863122
3817,-0.160025492,-0.0287357643
3818,-0.130604163,-0.107435346
3819,-0.11852859,-0.0795427561
3820,-0.190582156,-0.120479062
3821,-0.176333353,-0.126561061
3822,-0.0791814029,-0.120260291
3823,-0.326046854,-0.132597834
3824,-0.336081684,-0.13817516
3825,-0.226263955,-0.125968888
3826,-0.297900409,-0.138138756
3827,-0.348236114,-0.140343308
3828,-0.236796722,-0.131475419
3829,-0.304297924,-0.126875699
3830,-0.207867429,-0.147531882
3831,-0.234945878,-0.13371864
3832,-0.236627832,-0.137214601
3833,-0.205162331,-0.132466376
3834,-0.0744526461,-0.135708541
3835,-0.0207799077,-0.124902345
3836,-0.140960425,-0.128661811
3837,-0.198667616,-0.133069828
3838,-0.215833932,-0.129768685
3839,-0.255989373,-0.148362145
3840,-0.117595591,-0.145451874
3841,-0.0526004285,-0.135772288
3842,0.0594512075,-0.122661971
3843,-0.0923830345,-0.0788975209
3844,0.267969131,-0.136389762
3845,0.258545935,-0.00365924835
3846,0.301293731,-0.00297863781
3847,0.147049308,0.0677578151
3848,0.240906477,0.0753396451
3849,0.136233449,0.114123523
3850,0.396462411,0.096935451
3851,0.126558721,0.145349473
3852,0.198637471,0.107889354
3853,0.39020282,0.137132302
3854,0.490462661,0.135246038
3855,0.221797228,0.155294046
3856,0.175082922,0.130600363
3857,-0.0523748696,0.147584066
3858,0.347821891,0.0277741104
3859,0.183008581,0.168161929
3860,-0.0633940846,0.0149685219
3861,0.182806551,-0.0374693274
3862,0.126092896,0.113950834
3863,-0.00280841812,0.0420863777
3864,-0.0557836369,-0.104827687
3865,0.0403809845,-0.0453205928
3866,-0.0413102284,-0.0817264393
3867,-0.0469874926,-0.110588208
3868,-0.00235051662,-0.100123852
3869,-0.0328713581,-0.118490964
3870,-0.100725375,-0.134213686
3871,-0.139809862,-0.125642329
3872,-0.344324827,-0.137611568
3873,-0.342515796,-0.146549731
3874,-0.159629181,-0.132865742
3875,-0.183140934,-0.121598661
3876,-0.198181823,-0.138506323
3877,-0.163826495,-0.138650477
3878,-0.296881795,-0.136962563
3879,-0.174477533,-0.135537893
3880,-0.315394461,-0.137556463
3881,-0.192100316,-0.146503612
3882,-0.0838440955,-0.125965327
3883,-0.219876796,-0.128385097
3884,0.070290789,-0.129374683
3885,0.0177370906,-0.110311002
3886,0.0725059509,-0.0190612525
3887,-0.0537471846,0.0232838243
3888,-0.138894945,-0.196669936
3889,-0.0372274369,-0.0842202231
3890,0.11987146,-0.115149647
3891,0.0677705556,-0.0314825475
3892,0.197136521,-0.00748041272
3893,0.167235851,0.0609841049
3894,0.117801316,0.0806978494
3895,0.291759849,0.0905309021
3896,0.351680815,0.113228753
3897,0.157754958,0.130471766
3898,0.292672217,0.116469875
3899,0.263520628,0.135348916
3900,0.278087974,0.123593226
3901,0.23745048,0.135535553
3902,0.116213307,0.137387127
3903,0.371922255,0.108356774
3904,0.11214716,0.155674964
3905,0.111275695,0.109410882
3906,0.242403746,0.114669055
3907,0.170177832,0.120903969
3908,0.0453962982,0.124875501
3909,0.0299161226,0.0359514952
3910,0.0488350093,0.0366363004
3911,-0.0109766722,-0.0399127603
3912,0.0646526366,-0.0961964726
3913,-0.149053454,-0.0862307996
3914,-0.0283726938,-0.119855396
3915,0.0573826358,-0.102316253
3916,-0.104863778,-0.0932678133
3917,-0.241019696,-0.0887423754
3918,-0.249080539,-0.128778234
3919,-0.193971887,-0.13777937
3920,-0.278927743,-0.142472357
3921,-0.10750965,-0.145700023
3922,-0.425519824,-0.132791683
3923,-0.083964929,-0.14403908
3924,-0.452498972,-0.131732404
3925,-0.251962095,-0.150870502
3926,-0.349778682,-0.129596338
3927,-0.14895156,-0.146867469
3928,-0.293909729,-0.111878335
3929,-0.31164512,-0.132217884
3930,-0.21077919,-0.130509168
3931,-0.193291232,-0.130498469
3932,-0.318503022,-0.134228885
3933,-0.0502192415,-0.129896462
3934,-0.303967327,-0.119580179
3935,0.0850021914,-0.132653356
3936,-0.0330064856,-0.0997152403
3937,0.127932221,-0.0181560665
3938,0.0046489425,0.0255288631
3939,0.0163601488,0.0287260413
3940,0.190174818,0.00283127278
3941,0.0937763751,0.0429390669
3942,0.0220160782,0.0371891856
3943,0.189630643,0.0205415636
3944,0.0787993819,0.193100542
3945,0.229679152,0.0586572587
3946,0.379375398,0.10839203
3947,0.344128072,0.1211797
3948,0.250185162,0.127893478
3949,0.231289342,0.127419978
3950,0.209802911,0.132041559
3951,0.167215332,0.135549188
3952,0.252013743,0.129960641
3953,0.182549819,0.141190201
3954,0.138606772,0.131491482
3955,0.179195136,0.137116209
3956,-0.0768376887,0.147844419
3957,0.291318864,0.00217349827
3958,0.127718151,0.153729945
3959,-0.106744781,0.0487269759
3960,0.011504651,-0.125456735
3961,-0.145540059,-0.00294472277
3962,-0.118631594,-0.0804870725
3963,-0.185181797,-0.0748387203
3964,-0.0158139095,-0.0997726247
3965,-0.344263703,-0.10853789
3966,-0.212216035,-0.121787429
3967,-0.363244653,-0.125456467
3968,-0.218551308,-0.122317858
3969,-0.262740672,-0.115322337
3970,-0.382153451,-0.132360965
3971,-0.103887767,-0.115366228
3972,-0.0936557055,-0.0970854312
3973,-0.304279476,-0.115525
3974,-0.189288631,-0.119740769
3975,-0.245850548,-0.123037353
3976,-0.192162275,-0.132602423
3977,-0.0451252311,-0.114971176
3978,-0.203640759,-0.124058552
3979,0.0270263851,-0.117577299
3980,-0.153819486,-0.119877547
3981,-0.105026253,-0.140161008
3982,0.124226987,-0.105266184
3983,-0.0051098261,-0.0164544806
3984,-0.203194171,-0.0134179145
3985,0.0551118329,-0.0276457593
3986,-0.063480556,-0.0838072672
3987,-0.0705894306,-0.0721967071
3988,0.0307357088,-0.111462571
3989,0.18479839,-0.0982078761
3990,0.0654399246,-0.00766119361
3991,0.058212474,0.00350828469
3992,0.178530186,0.0233431906
3993,0.271430939,0.104412585
3994,0.171843618,0.10638684
3995,0.117217571,0.110867143
3996,0.0327307433,0.119521976
3997,0.170240968,0.104079649
3998,0.325912297,0.106135324
3999,0.331178904,0.0851876438
4000,0.295487493,0.10029006
4001,0.1808092,0.103310317
4002,0.189711824,0.111807853
4003,0.278960705,0.133991763
4004,0.0381322578,0.139179498
4005,0.132078409,0.0342056751
4006,-0.122384876,0.097138077
4007,0.100861311,-0.0810770839
4008,-0.0451043062,-0.0387556776
4009,-0.1481947,-0.0929839909
4010,0.0125786364,-0.0731307194
4011,-0.206794351,-0.0999935493
4012,-0.211728171,-0.13233228
4013,0.00149148703,-0.0986136943
4014,-0.281379193,-0.108951092
4015,-0.263938844,-0.131833792
4016,-0.284831792,-0.125301003
4017,-0.152489781,-0.128047824
4018,-0.42507261,-0.120157659
4019,-0.122821659,-0.124298722
4020,-0.274335384,-0.114611737
4021,-0.27954787,-0.135993674
4022,-0.331149608,-0.119758479
4023,-0.245515004,-0.123417959
4024,-0.0694669932,-0.123259351
4025,-0.177053094,-0.104780242
4026,-0.270030707,-0.129672304
4027,-0.186925873,-0.116985649
4028,-0.0715546906,-0.117787063
4029,-0.0871383473,-0.119179182
4030,-0.0904358178,-0.132675409
4031,0.027825743,-0.12401294
4032,0.0361086689,-0.113948397
4033,-0.0751400515,-0.00561894476
4034,-0.126786888,-0.207646847
4035,0.145719677,-0.0813631341
4036,0.310744405,-0.0218751319
4037,0.0701172128,-0.0659970567
4038,0.162675515,0.0107728988
4039,0.333746493,0.0705568194
4040,0.39046973,0.0978010595
4041,0.23749347,0.11713773
4042,0.366453975,0.1150821
4043,0.322924614,0.126900032
4044,0.19441843,0.129932985
4045,0.0459800512,0.138910145
4046,0.150538683,0.139276087
4047,0.267892808,0.127551675
4048,0.258431822,0.0751299113
4049,0.148113877,0.0772424638
4050,0.0910066962,0.0881213099
4051,-0.00784017146,0.121379852
4052,-0.0430333763,-0.0323281586
4053,0.0834588408,-0.0621740073
4054,-0.0927686393,-0.0704615489
4055,0.0311209466,-0.0988705903
4056,-0.0797980875,-0.0943743289
4057,-0.075248003,-0.13275677
4058,0.147832006,-0.107136995
4059,-0.0908446014,-0.068719089
4060,-0.159355298,-0.129596502
4061,-0.169523939,-0.114233464
4062,-0.324142426,-0.13662827
4063,-0.0644233972,-0.137442589
4064,-0.131724715,-0.107335269
4065,-0.284169376,-0.140909597
4066,-0.218552634,-0.129801258
4067,-0.315019011,-0.135353595
4068,-0.210371882,-0.141258657
4069,-0.382158518,-0.123142242
4070,-0.214734375,-0.143277138
4071,-0.0808428973,-0.130689412
4072,-0.171878219,-0.112555243
4073,-0.257347256,-0.136498839
4074,-0.0817996934,-0.123201549
4075,0.0428639501,-0.121461764
4076,-0.0519065931,-0.0790990442
4077,-0.085947454,-0.0812761188
4078,-0.144926593,-0.11049062
4079,0.0109323561,-0.125726789
4080,0.192226678,-0.0950492248
4081,-0.16905649,-0.0186250359
4082,0.162433714,0.0139021203
4083,0.110450044,-0.0450722948
4084,0.276335657,0.00683366507
4085,0.139396861,0.0622699857
4086,-0.0395955592,0.0826200992
4087,0.397482097,0.0956788659
4088,0.100568049,0.048674494
4089,0.311001897,-0.0125473738
4090,0.22872442,0.0459099412
4091,0.243902594,0.0639834106
4092,0.263762385,0.0979395807
4093,0.193274617,0.114458025
4094,0.260139853,0.116418794
4095,0.261737376,0.135210171
